
 Node          U1          U2          U3
  536   2.107e-12   1.517e-13   3.367e-13
  537  -5.923e-14   2.451e-13   7.913e-15
  538  -3.672e-14  -1.448e-14   5.422e-15
  539  -2.720e-14  -1.123e-13   2.430e-15
  540  -2.434e-14  -1.408e-13   2.179e-27
  541  -2.720e-14  -1.123e-13  -2.430e-15
  542  -3.672e-14  -1.448e-14  -5.422e-15
  543  -5.923e-14   2.451e-13  -7.913e-15
  544  -2.230e-12   2.263e-13   3.521e-13
  545  -2.128e-12  -3.775e-14   2.395e-13
  546  -2.124e-12  -1.387e-13   1.094e-13
  547  -2.123e-12  -1.681e-13   1.064e-26
  548  -2.124e-12  -1.387e-13  -1.094e-13
  549  -2.128e-12  -3.775e-14  -2.395e-13
  550  -2.230e-12   2.263e-13  -3.521e-13
  551  -4.461e-12   1.650e-14   6.903e-13
  552  -4.282e-12  -2.491e-13   4.735e-13
  553  -4.289e-12  -3.509e-13   2.182e-13
  554  -4.292e-12  -3.804e-13   1.974e-26
  555  -4.289e-12  -3.509e-13  -2.182e-13
  556  -4.282e-12  -2.491e-13  -4.735e-13
  557  -4.461e-12   1.650e-14  -6.903e-13
  558  -7.010e-12  -3.455e-13   1.042e-12
  559  -6.820e-12  -5.663e-13   7.238e-13
  560  -6.885e-12  -6.489e-13   3.356e-13
  561  -6.908e-12  -6.724e-13   3.073e-26
  562  -6.885e-12  -6.489e-13  -3.356e-13
  563  -6.820e-12  -5.663e-13  -7.238e-13
  564  -7.010e-12  -3.455e-13  -1.042e-12
  565   4.223e-03  -1.085e-02  -3.096e-04
  566   4.212e-03  -1.088e-02  -2.430e-04
  567   4.202e-03  -1.094e-02  -1.325e-04
  568   4.199e-03  -1.096e-02  -1.355e-16
  569   4.202e-03  -1.094e-02   1.325e-04
  570   4.212e-03  -1.088e-02   2.430e-04
  571   4.223e-03  -1.085e-02   3.096e-04
  572   3.261e-03  -1.087e-02  -4.685e-04
  573   3.212e-03  -1.096e-02  -3.436e-04
  574   3.190e-03  -1.104e-02  -1.755e-04
  575   3.184e-03  -1.107e-02  -1.309e-16
  576   3.190e-03  -1.104e-02   1.755e-04
  577   3.212e-03  -1.096e-02   3.436e-04
  578   3.261e-03  -1.087e-02   4.685e-04
  579   2.469e-03  -1.112e-02  -7.287e-04
  580   2.385e-03  -1.131e-02  -4.592e-04
  581   2.354e-03  -1.143e-02  -2.188e-04
  582   2.346e-03  -1.147e-02  -1.286e-16
  583   2.354e-03  -1.143e-02   2.188e-04
  584   2.385e-03  -1.131e-02   4.592e-04
  585   2.469e-03  -1.112e-02   7.287e-04
  586   6.928e-04  -2.398e-04  -4.720e-04
  587   1.336e-03  -7.656e-04  -6.013e-04
  588   1.920e-03  -1.515e-03  -6.335e-04
  589   2.471e-03  -2.517e-03  -6.097e-04
  590   2.980e-03  -3.755e-03  -5.561e-04
  591   3.432e-03  -5.195e-03  -4.906e-04
  592   3.803e-03  -6.767e-03  -4.294e-04
  593   4.059e-03  -8.345e-03  -3.882e-04
  594   4.184e-03  -9.766e-03  -3.623e-04
  595   4.390e-04  -1.179e-04  -3.176e-04
  596   8.408e-04  -5.959e-04  -4.013e-04
  597   1.243e-03  -1.346e-03  -4.256e-04
  598   1.642e-03  -2.345e-03  -4.151e-04
  599   2.040e-03  -3.580e-03  -3.956e-04
  600   2.437e-03  -5.023e-03  -3.839e-04
  601   2.819e-03  -6.627e-03  -3.958e-04
  602   3.137e-03  -8.308e-03  -4.355e-04
  603   3.281e-03  -9.860e-03  -5.047e-04
  604   2.130e-04  -5.705e-05  -1.558e-04
  605   4.150e-04  -4.885e-04  -1.971e-04
  606   6.334e-04  -1.211e-03  -2.095e-04
  607   8.784e-04  -2.185e-03  -2.110e-04
  608   1.160e-03  -3.389e-03  -2.200e-04
  609   1.492e-03  -4.804e-03  -2.546e-04
  610   1.884e-03  -6.406e-03  -3.348e-04
  611   2.320e-03  -8.159e-03  -4.808e-04
  612   2.705e-03  -9.997e-03  -6.750e-04
  613  -4.302e-06  -2.976e-05   7.869e-06
  614   4.965e-06  -4.321e-04   1.340e-05
  615   3.622e-05  -1.122e-03   1.617e-05
  616   1.042e-04  -2.055e-03   1.026e-05
  617   2.298e-04  -3.205e-03  -1.470e-05
  618   4.398e-04  -4.556e-03  -7.572e-05
  619   7.660e-04  -6.101e-03  -1.979e-04
  620   1.247e-03  -7.839e-03  -4.196e-04
  621   1.963e-03  -9.746e-03  -8.006e-04
  622  -2.251e-04  -3.453e-05   1.723e-04
  623  -4.173e-04  -4.307e-04   2.271e-04
  624  -5.902e-04  -1.095e-03   2.504e-04
  625  -7.306e-04  -1.984e-03   2.503e-04
  626  -8.148e-04  -3.071e-03   2.269e-04
  627  -8.164e-04  -4.343e-03   1.689e-04
  628  -7.044e-04  -5.802e-03   5.467e-05
  629  -4.480e-04  -7.466e-03  -1.455e-04
  630  -5.589e-05  -9.384e-03  -4.591e-04
  631  -4.574e-04  -8.255e-05   3.351e-04
  632  -8.682e-04  -4.994e-04   4.388e-04
  633  -1.265e-03  -1.150e-03   4.887e-04
  634  -1.638e-03  -2.001e-03   5.039e-04
  635  -1.976e-03  -3.035e-03   4.991e-04
  636  -2.268e-03  -4.242e-03   4.721e-04
  637  -2.503e-03  -5.635e-03   4.118e-04
  638  -2.688e-03  -7.269e-03   3.036e-04
  639  -2.876e-03  -9.297e-03   1.486e-04
  640  -7.089e-04  -2.036e-04   4.879e-04
  641  -1.372e-03  -6.560e-04   6.457e-04
  642  -1.986e-03  -1.289e-03   7.231e-04
  643  -2.591e-03  -2.119e-03   7.616e-04
  644  -3.194e-03  -3.126e-03   7.863e-04
  645  -3.805e-03  -4.304e-03   8.072e-04
  646  -4.439e-03  -5.675e-03   8.239e-04
  647  -5.121e-03  -7.329e-03   8.292e-04
  648  -5.884e-03  -9.452e-03   8.176e-04
  649   6.928e-04  -2.398e-04   4.720e-04
  650   1.336e-03  -7.656e-04   6.013e-04
  651   1.920e-03  -1.515e-03   6.335e-04
  652   2.471e-03  -2.517e-03   6.097e-04
  653   2.980e-03  -3.755e-03   5.561e-04
  654   3.432e-03  -5.195e-03   4.906e-04
  655   3.803e-03  -6.767e-03   4.294e-04
  656   4.059e-03  -8.345e-03   3.882e-04
  657   4.184e-03  -9.766e-03   3.623e-04
  658   4.390e-04  -1.179e-04   3.176e-04
  659   8.408e-04  -5.959e-04   4.013e-04
  660   1.243e-03  -1.346e-03   4.256e-04
  661   1.642e-03  -2.345e-03   4.151e-04
  662   2.040e-03  -3.580e-03   3.956e-04
  663   2.437e-03  -5.023e-03   3.839e-04
  664   2.819e-03  -6.627e-03   3.958e-04
  665   3.137e-03  -8.308e-03   4.355e-04
  666   3.281e-03  -9.860e-03   5.047e-04
  667   2.130e-04  -5.705e-05   1.558e-04
  668   4.150e-04  -4.885e-04   1.971e-04
  669   6.334e-04  -1.211e-03   2.095e-04
  670   8.784e-04  -2.185e-03   2.110e-04
  671   1.160e-03  -3.389e-03   2.200e-04
  672   1.492e-03  -4.804e-03   2.546e-04
  673   1.884e-03  -6.406e-03   3.348e-04
  674   2.320e-03  -8.159e-03   4.808e-04
  675   2.705e-03  -9.997e-03   6.750e-04
  676  -4.302e-06  -2.976e-05  -7.869e-06
  677   4.965e-06  -4.321e-04  -1.340e-05
  678   3.622e-05  -1.122e-03  -1.617e-05
  679   1.042e-04  -2.055e-03  -1.026e-05
  680   2.298e-04  -3.205e-03   1.470e-05
  681   4.398e-04  -4.556e-03   7.572e-05
  682   7.660e-04  -6.101e-03   1.979e-04
  683   1.247e-03  -7.839e-03   4.196e-04
  684   1.963e-03  -9.746e-03   8.006e-04
  685  -2.251e-04  -3.453e-05  -1.723e-04
  686  -4.173e-04  -4.307e-04  -2.271e-04
  687  -5.902e-04  -1.095e-03  -2.504e-04
  688  -7.306e-04  -1.984e-03  -2.503e-04
  689  -8.148e-04  -3.071e-03  -2.269e-04
  690  -8.164e-04  -4.343e-03  -1.689e-04
  691  -7.044e-04  -5.802e-03  -5.467e-05
  692  -4.480e-04  -7.466e-03   1.455e-04
  693  -5.589e-05  -9.384e-03   4.591e-04
  694  -4.574e-04  -8.255e-05  -3.351e-04
  695  -8.682e-04  -4.994e-04  -4.388e-04
  696  -1.265e-03  -1.150e-03  -4.887e-04
  697  -1.638e-03  -2.001e-03  -5.039e-04
  698  -1.976e-03  -3.035e-03  -4.991e-04
  699  -2.268e-03  -4.242e-03  -4.721e-04
  700  -2.503e-03  -5.635e-03  -4.118e-04
  701  -2.688e-03  -7.269e-03  -3.036e-04
  702  -2.876e-03  -9.297e-03  -1.486e-04
  703  -7.089e-04  -2.036e-04  -4.879e-04
  704  -1.372e-03  -6.560e-04  -6.457e-04
  705  -1.986e-03  -1.289e-03  -7.231e-04
  706  -2.591e-03  -2.119e-03  -7.616e-04
  707  -3.194e-03  -3.126e-03  -7.863e-04
  708  -3.805e-03  -4.304e-03  -8.072e-04
  709  -4.439e-03  -5.675e-03  -8.239e-04
  710  -5.121e-03  -7.329e-03  -8.292e-04
  711  -5.884e-03  -9.452e-03  -8.176e-04
  712   6.079e-04  -1.642e-02  -6.578e-04
  713   1.375e-03  -2.151e-02  -6.543e-04
  714   2.083e-03  -2.727e-02  -5.947e-04
  715   2.703e-03  -3.371e-02  -5.196e-04
  716   3.228e-03  -4.072e-02  -4.397e-04
  717   3.656e-03  -4.821e-02  -3.548e-04
  718   3.984e-03  -5.609e-02  -2.574e-04
  719   4.194e-03  -6.428e-02  -1.361e-04
  720   4.253e-03  -7.283e-02   2.041e-05
  721   5.273e-04  -1.679e-02  -4.143e-04
  722   1.335e-03  -2.193e-02  -4.268e-04
  723   2.072e-03  -2.769e-02  -3.951e-04
  724   2.709e-03  -3.409e-02  -3.477e-04
  725   3.246e-03  -4.105e-02  -2.947e-04
  726   3.685e-03  -4.849e-02  -2.367e-04
  727   4.023e-03  -5.631e-02  -1.691e-04
  728   4.248e-03  -6.442e-02  -8.345e-05
  729   4.304e-03  -7.287e-02   4.978e-06
  730   4.865e-04  -1.699e-02  -1.963e-04
  731   1.301e-03  -2.216e-02  -2.083e-04
  732   2.050e-03  -2.792e-02  -1.963e-04
  733   2.698e-03  -3.430e-02  -1.740e-04
  734   3.243e-03  -4.124e-02  -1.477e-04
  735   3.688e-03  -4.865e-02  -1.180e-04
  736   4.029e-03  -5.643e-02  -8.244e-05
  737   4.251e-03  -6.451e-02  -3.996e-05
  738   4.304e-03  -7.292e-02   1.913e-06
  739   4.742e-04  -1.705e-02  -1.639e-16
  740   1.289e-03  -2.223e-02  -2.055e-16
  741   2.041e-03  -2.799e-02  -2.516e-16
  742   2.693e-03  -3.437e-02  -2.920e-16
  743   3.241e-03  -4.130e-02  -3.320e-16
  744   3.687e-03  -4.870e-02  -3.710e-16
  745   4.028e-03  -5.648e-02  -4.030e-16
  746   4.248e-03  -6.454e-02  -4.318e-16
  747   4.300e-03  -7.294e-02  -4.575e-16
  748   4.865e-04  -1.699e-02   1.963e-04
  749   1.301e-03  -2.216e-02   2.083e-04
  750   2.050e-03  -2.792e-02   1.963e-04
  751   2.698e-03  -3.430e-02   1.740e-04
  752   3.243e-03  -4.124e-02   1.477e-04
  753   3.688e-03  -4.865e-02   1.180e-04
  754   4.029e-03  -5.643e-02   8.244e-05
  755   4.251e-03  -6.451e-02   3.996e-05
  756   4.304e-03  -7.292e-02  -1.913e-06
  757   5.273e-04  -1.679e-02   4.143e-04
  758   1.335e-03  -2.193e-02   4.268e-04
  759   2.072e-03  -2.769e-02   3.951e-04
  760   2.709e-03  -3.409e-02   3.477e-04
  761   3.246e-03  -4.105e-02   2.947e-04
  762   3.685e-03  -4.849e-02   2.367e-04
  763   4.023e-03  -5.631e-02   1.691e-04
  764   4.248e-03  -6.442e-02   8.345e-05
  765   4.304e-03  -7.287e-02  -4.978e-06
  766   6.079e-04  -1.642e-02   6.578e-04
  767   1.375e-03  -2.151e-02   6.543e-04
  768   2.083e-03  -2.727e-02   5.947e-04
  769   2.703e-03  -3.371e-02   5.196e-04
  770   3.228e-03  -4.072e-02   4.397e-04
  771   3.656e-03  -4.821e-02   3.548e-04
  772   3.984e-03  -5.609e-02   2.574e-04
  773   4.194e-03  -6.428e-02   1.361e-04
  774   4.253e-03  -7.283e-02  -2.041e-05
  775  -3.425e-03  -1.653e-02  -5.617e-05
  776  -3.539e-03  -2.144e-02  -5.884e-05
  777  -3.559e-03  -2.718e-02  -4.773e-05
  778  -3.561e-03  -3.362e-02  -3.491e-05
  779  -3.563e-03  -4.065e-02  -2.540e-05
  780  -3.575e-03  -4.817e-02  -1.555e-05
  781  -3.608e-03  -5.608e-02   2.871e-06
  782  -3.675e-03  -6.430e-02   4.121e-05
  783  -3.726e-03  -7.271e-02   9.776e-05
  784  -3.482e-03  -1.691e-02  -3.896e-05
  785  -3.575e-03  -2.185e-02  -4.481e-05
  786  -3.574e-03  -2.759e-02  -3.849e-05
  787  -3.562e-03  -3.399e-02  -2.929e-05
  788  -3.554e-03  -4.098e-02  -2.157e-05
  789  -3.556e-03  -4.844e-02  -1.334e-05
  790  -3.576e-03  -5.629e-02   1.085e-06
  791  -3.626e-03  -6.444e-02   2.657e-05
  792  -3.663e-03  -7.278e-02   6.117e-05
  793  -3.516e-03  -1.711e-02  -1.858e-05
  794  -3.602e-03  -2.207e-02  -2.353e-05
  795  -3.588e-03  -2.782e-02  -2.136e-05
  796  -3.565e-03  -3.421e-02  -1.679e-05
  797  -3.549e-03  -4.117e-02  -1.242e-05
  798  -3.544e-03  -4.860e-02  -7.447e-06
  799  -3.557e-03  -5.641e-02   7.795e-07
  800  -3.604e-03  -6.453e-02   1.421e-05
  801  -3.641e-03  -7.284e-02   3.103e-05
  802  -3.528e-03  -1.717e-02  -1.407e-16
  803  -3.612e-03  -2.214e-02  -1.734e-16
  804  -3.594e-03  -2.789e-02  -2.157e-16
  805  -3.567e-03  -3.428e-02  -2.589e-16
  806  -3.547e-03  -4.123e-02  -2.970e-16
  807  -3.540e-03  -4.865e-02  -3.419e-16
  808  -3.552e-03  -5.645e-02  -3.745e-16
  809  -3.598e-03  -6.456e-02  -4.084e-16
  810  -3.635e-03  -7.286e-02  -4.407e-16
  811  -3.516e-03  -1.711e-02   1.858e-05
  812  -3.602e-03  -2.207e-02   2.353e-05
  813  -3.588e-03  -2.782e-02   2.136e-05
  814  -3.565e-03  -3.421e-02   1.679e-05
  815  -3.549e-03  -4.117e-02   1.242e-05
  816  -3.544e-03  -4.860e-02   7.447e-06
  817  -3.557e-03  -5.641e-02  -7.795e-07
  818  -3.604e-03  -6.453e-02  -1.421e-05
  819  -3.641e-03  -7.284e-02  -3.103e-05
  820  -3.482e-03  -1.691e-02   3.896e-05
  821  -3.575e-03  -2.185e-02   4.481e-05
  822  -3.574e-03  -2.759e-02   3.849e-05
  823  -3.562e-03  -3.399e-02   2.929e-05
  824  -3.554e-03  -4.098e-02   2.157e-05
  825  -3.556e-03  -4.844e-02   1.334e-05
  826  -3.576e-03  -5.629e-02  -1.085e-06
  827  -3.626e-03  -6.444e-02  -2.657e-05
  828  -3.663e-03  -7.278e-02  -6.117e-05
  829  -3.425e-03  -1.653e-02   5.617e-05
  830  -3.539e-03  -2.144e-02   5.884e-05
  831  -3.559e-03  -2.718e-02   4.773e-05
  832  -3.561e-03  -3.362e-02   3.491e-05
  833  -3.563e-03  -4.065e-02   2.540e-05
  834  -3.575e-03  -4.817e-02   1.555e-05
  835  -3.608e-03  -5.608e-02  -2.871e-06
  836  -3.675e-03  -6.430e-02  -4.121e-05
  837  -3.726e-03  -7.271e-02  -9.776e-05
  838  -7.628e-03  -1.679e-02   5.516e-04
  839  -8.447e-03  -2.161e-02   5.329e-04
  840  -9.180e-03  -2.729e-02   5.002e-04
  841  -9.812e-03  -3.371e-02   4.503e-04
  842  -1.035e-02  -4.073e-02   3.871e-04
  843  -1.079e-02  -4.824e-02   3.175e-04
  844  -1.114e-02  -5.615e-02   2.525e-04
  845  -1.140e-02  -6.434e-02   2.061e-04
  846  -1.153e-02  -7.262e-02   1.942e-04
  847  -7.669e-03  -1.718e-02   3.482e-04
  848  -8.477e-03  -2.202e-02   3.364e-04
  849  -9.198e-03  -2.770e-02   3.176e-04
  850  -9.820e-03  -3.408e-02   2.883e-04
  851  -1.035e-02  -4.105e-02   2.498e-04
  852  -1.078e-02  -4.851e-02   2.069e-04
  853  -1.112e-02  -5.635e-02   1.675e-04
  854  -1.137e-02  -6.448e-02   1.408e-04
  855  -1.150e-02  -7.270e-02   1.340e-04
  856  -7.698e-03  -1.739e-02   1.675e-04
  857  -8.496e-03  -2.225e-02   1.616e-04
  858  -9.205e-03  -2.793e-02   1.531e-04
  859  -9.816e-03  -3.430e-02   1.397e-04
  860  -1.034e-02  -4.124e-02   1.218e-04
  861  -1.076e-02  -4.867e-02   1.018e-04
  862  -1.110e-02  -5.648e-02   8.382e-05
  863  -1.133e-02  -6.456e-02   7.185e-05
  864  -1.147e-02  -7.276e-02   6.935e-05
  865  -7.708e-03  -1.745e-02  -1.099e-16
  866  -8.503e-03  -2.232e-02  -1.435e-16
  867  -9.207e-03  -2.800e-02  -1.765e-16
  868  -9.813e-03  -3.437e-02  -2.158e-16
  869  -1.033e-02  -4.130e-02  -2.602e-16
  870  -1.075e-02  -4.872e-02  -3.124e-16
  871  -1.108e-02  -5.652e-02  -3.406e-16
  872  -1.132e-02  -6.459e-02  -3.852e-16
  873  -1.145e-02  -7.278e-02  -4.238e-16
  874  -7.698e-03  -1.739e-02  -1.675e-04
  875  -8.496e-03  -2.225e-02  -1.616e-04
  876  -9.205e-03  -2.793e-02  -1.531e-04
  877  -9.816e-03  -3.430e-02  -1.397e-04
  878  -1.034e-02  -4.124e-02  -1.218e-04
  879  -1.076e-02  -4.867e-02  -1.018e-04
  880  -1.110e-02  -5.648e-02  -8.382e-05
  881  -1.133e-02  -6.456e-02  -7.185e-05
  882  -1.147e-02  -7.276e-02  -6.935e-05
  883  -7.669e-03  -1.718e-02  -3.482e-04
  884  -8.477e-03  -2.202e-02  -3.364e-04
  885  -9.198e-03  -2.770e-02  -3.176e-04
  886  -9.820e-03  -3.408e-02  -2.883e-04
  887  -1.035e-02  -4.105e-02  -2.498e-04
  888  -1.078e-02  -4.851e-02  -2.069e-04
  889  -1.112e-02  -5.635e-02  -1.675e-04
  890  -1.137e-02  -6.448e-02  -1.408e-04
  891  -1.150e-02  -7.270e-02  -1.340e-04
  892  -7.628e-03  -1.679e-02  -5.516e-04
  893  -8.447e-03  -2.161e-02  -5.329e-04
  894  -9.180e-03  -2.729e-02  -5.002e-04
  895  -9.812e-03  -3.371e-02  -4.503e-04
  896  -1.035e-02  -4.073e-02  -3.871e-04
  897  -1.079e-02  -4.824e-02  -3.175e-04
  898  -1.114e-02  -5.615e-02  -2.525e-04
  899  -1.140e-02  -6.434e-02  -2.061e-04
  900  -1.153e-02  -7.262e-02  -1.942e-04
  901   5.590e-04  -3.469e-04  -2.671e-04
  902   1.261e-03  -9.207e-04  -4.238e-04
  903   1.902e-03  -1.687e-03  -4.653e-04
  904   2.486e-03  -2.681e-03  -4.555e-04
  905   3.011e-03  -3.893e-03  -4.195e-04
  906   3.466e-03  -5.291e-03  -3.754e-04
  907   3.828e-03  -6.810e-03  -3.375e-04
  908   4.069e-03  -8.332e-03  -3.159e-04
  909   4.187e-03  -9.706e-03  -3.093e-04
  910   5.512e-04  -3.940e-04  -1.527e-04
  911   1.228e-03  -1.012e-03  -2.553e-04
  912   1.877e-03  -1.795e-03  -2.983e-04
  913   2.473e-03  -2.790e-03  -2.991e-04
  914   3.004e-03  -3.991e-03  -2.798e-04
  915   3.459e-03  -5.371e-03  -2.551e-04
  916   3.818e-03  -6.866e-03  -2.359e-04
  917   4.056e-03  -8.365e-03  -2.287e-04
  918   4.173e-03  -9.726e-03  -2.328e-04
  919   5.491e-04  -4.170e-04  -7.086e-05
  920   1.220e-03  -1.057e-03  -1.200e-04
  921   1.863e-03  -1.854e-03  -1.437e-04
  922   2.458e-03  -2.853e-03  -1.474e-04
  923   2.991e-03  -4.052e-03  -1.397e-04
  924   3.445e-03  -5.425e-03  -1.293e-04
  925   3.804e-03  -6.913e-03  -1.218e-04
  926   4.041e-03  -8.408e-03  -1.207e-04
  927   4.160e-03  -9.771e-03  -1.256e-04
  928   5.492e-04  -4.238e-04  -6.269e-18
  929   1.218e-03  -1.071e-03  -1.531e-17
  930   1.859e-03  -1.872e-03  -2.710e-17
  931   2.453e-03  -2.873e-03  -4.028e-17
  932   2.985e-03  -4.072e-03  -5.553e-17
  933   3.439e-03  -5.444e-03  -7.273e-17
  934   3.798e-03  -6.932e-03  -9.021e-17
  935   4.036e-03  -8.426e-03  -1.077e-16
  936   4.155e-03  -9.792e-03  -1.244e-16
  937   5.491e-04  -4.170e-04   7.086e-05
  938   1.220e-03  -1.057e-03   1.200e-04
  939   1.863e-03  -1.854e-03   1.437e-04
  940   2.458e-03  -2.853e-03   1.474e-04
  941   2.991e-03  -4.052e-03   1.397e-04
  942   3.445e-03  -5.425e-03   1.293e-04
  943   3.804e-03  -6.913e-03   1.218e-04
  944   4.041e-03  -8.408e-03   1.207e-04
  945   4.160e-03  -9.771e-03   1.256e-04
  946   5.512e-04  -3.940e-04   1.527e-04
  947   1.228e-03  -1.012e-03   2.553e-04
  948   1.877e-03  -1.795e-03   2.983e-04
  949   2.473e-03  -2.790e-03   2.991e-04
  950   3.004e-03  -3.991e-03   2.798e-04
  951   3.459e-03  -5.371e-03   2.551e-04
  952   3.818e-03  -6.866e-03   2.359e-04
  953   4.056e-03  -8.365e-03   2.287e-04
  954   4.173e-03  -9.726e-03   2.328e-04
  955   5.590e-04  -3.469e-04   2.671e-04
  956   1.261e-03  -9.207e-04   4.238e-04
  957   1.902e-03  -1.687e-03   4.653e-04
  958   2.486e-03  -2.681e-03   4.555e-04
  959   3.011e-03  -3.893e-03   4.195e-04
  960   3.466e-03  -5.291e-03   3.754e-04
  961   3.828e-03  -6.810e-03   3.375e-04
  962   4.069e-03  -8.332e-03   3.159e-04
  963   4.187e-03  -9.706e-03   3.093e-04
  964   3.520e-04  -2.239e-04  -1.788e-04
  965   7.893e-04  -7.449e-04  -2.855e-04
  966   1.226e-03  -1.513e-03  -3.148e-04
  967   1.643e-03  -2.509e-03  -3.130e-04
  968   2.045e-03  -3.724e-03  -3.013e-04
  969   2.431e-03  -5.133e-03  -2.966e-04
  970   2.793e-03  -6.688e-03  -3.115e-04
  971   3.088e-03  -8.310e-03  -3.530e-04
  972   3.218e-03  -9.789e-03  -4.117e-04
  973   3.453e-04  -2.684e-04  -1.026e-04
  974   7.623e-04  -8.275e-04  -1.724e-04
  975   1.206e-03  -1.616e-03  -2.032e-04
  976   1.631e-03  -2.618e-03  -2.074e-04
  977   2.035e-03  -3.827e-03  -2.031e-04
  978   2.419e-03  -5.223e-03  -2.032e-04
  979   2.773e-03  -6.762e-03  -2.175e-04
  980   3.059e-03  -8.369e-03  -2.508e-04
  981   3.179e-03  -9.845e-03  -2.979e-04
  982   3.427e-04  -2.893e-04  -4.751e-05
  983   7.545e-04  -8.685e-04  -8.131e-05
  984   1.194e-03  -1.671e-03  -9.832e-05
  985   1.620e-03  -2.679e-03  -1.028e-04
  986   2.025e-03  -3.889e-03  -1.021e-04
  987   2.408e-03  -5.283e-03  -1.034e-04
  988   2.761e-03  -6.820e-03  -1.120e-04
  989   3.046e-03  -8.428e-03  -1.302e-04
  990   3.162e-03  -9.915e-03  -1.550e-04
  991   3.424e-04  -2.956e-04  -4.881e-18
  992   7.523e-04  -8.810e-04  -1.254e-17
  993   1.190e-03  -1.689e-03  -2.253e-17
  994   1.616e-03  -2.699e-03  -3.509e-17
  995   2.021e-03  -3.910e-03  -4.909e-17
  996   2.404e-03  -5.304e-03  -6.358e-17
  997   2.757e-03  -6.841e-03  -8.046e-17
  998   3.042e-03  -8.452e-03  -9.940e-17
  999   3.158e-03  -9.944e-03  -1.170e-16
 1000   3.427e-04  -2.893e-04   4.751e-05
 1001   7.545e-04  -8.685e-04   8.131e-05
 1002   1.194e-03  -1.671e-03   9.832e-05
 1003   1.620e-03  -2.679e-03   1.028e-04
 1004   2.025e-03  -3.889e-03   1.021e-04
 1005   2.408e-03  -5.283e-03   1.034e-04
 1006   2.761e-03  -6.820e-03   1.120e-04
 1007   3.046e-03  -8.428e-03   1.302e-04
 1008   3.162e-03  -9.915e-03   1.550e-04
 1009   3.453e-04  -2.684e-04   1.026e-04
 1010   7.623e-04  -8.275e-04   1.724e-04
 1011   1.206e-03  -1.616e-03   2.032e-04
 1012   1.631e-03  -2.618e-03   2.074e-04
 1013   2.035e-03  -3.827e-03   2.031e-04
 1014   2.419e-03  -5.223e-03   2.032e-04
 1015   2.773e-03  -6.762e-03   2.175e-04
 1016   3.059e-03  -8.369e-03   2.508e-04
 1017   3.179e-03  -9.845e-03   2.979e-04
 1018   3.520e-04  -2.239e-04   1.788e-04
 1019   7.893e-04  -7.449e-04   2.855e-04
 1020   1.226e-03  -1.513e-03   3.148e-04
 1021   1.643e-03  -2.509e-03   3.130e-04
 1022   2.045e-03  -3.724e-03   3.013e-04
 1023   2.431e-03  -5.133e-03   2.966e-04
 1024   2.793e-03  -6.688e-03   3.115e-04
 1025   3.088e-03  -8.310e-03   3.530e-04
 1026   3.218e-03  -9.789e-03   4.117e-04
 1027   1.704e-04  -1.645e-04  -8.859e-05
 1028   3.898e-04  -6.399e-04  -1.411e-04
 1029   6.226e-04  -1.383e-03  -1.566e-04
 1030   8.703e-04  -2.360e-03  -1.610e-04
 1031   1.142e-03  -3.552e-03  -1.703e-04
 1032   1.451e-03  -4.943e-03  -2.000e-04
 1033   1.807e-03  -6.511e-03  -2.660e-04
 1034   2.199e-03  -8.212e-03  -3.809e-04
 1035   2.546e-03  -9.981e-03  -5.487e-04
 1036   1.674e-04  -2.084e-04  -5.092e-05
 1037   3.762e-04  -7.212e-04  -8.569e-05
 1038   6.105e-04  -1.486e-03  -1.019e-04
 1039   8.595e-04  -2.473e-03  -1.080e-04
 1040   1.128e-03  -3.666e-03  -1.166e-04
 1041   1.429e-03  -5.052e-03  -1.390e-04
 1042   1.773e-03  -6.613e-03  -1.856e-04
 1043   2.153e-03  -8.312e-03  -2.639e-04
 1044   2.489e-03  -1.010e-02  -3.727e-04
 1045   1.660e-04  -2.291e-04  -2.363e-05
 1046   3.720e-04  -7.610e-04  -4.050e-05
